Gif,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Confusion,Contempt,Craving,Disappointment,Disgust,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Nostalgia,Pride,Relief,Romance,Sadness,Satisfaction,Sexual Desire,Surprise,Sympathy,Triumph
0661.mp3,0,0,0,0,0,0,0,15.5455,0,0,0,0,0,0,0,0,0,1.2727,13.5455,0,9.0909,0,8.9091,0,0,0,0,9.0909,0,0,53.9545,8.8182,0,0
0662.mp3,0,0,0,24.6364,0,0,25.5455,0,0,0,1.0455,0,0,0,0,0,10.8182,0,0,0,0,0,39.8182,0,0,0,0,0,0,8.3636,0,0,0,0
0663.mp3,0,0,22.9091,0,0,0,34,0,10.6364,11,0,9.0909,0,0,0,0,6.9091,0,0,0,0,0,5.9091,0,8.8182,0,0,0,0,0,0,0,0,0
0664.mp3,0,0,9.5455,0,0,0,6.6364,0,16.8182,12.9091,8.5455,0,0,0,0,0,4.0909,0,0,0,0,0,19.6364,0,0,0,0,0,0,0,0,0,0,0
0665.mp3,0,8.1818,0,4.8182,0,0,8,0,0,0,18.5,0,0,0,30.9091,0,0,0,0,0,0,8.7273,6.2727,0,0,0,0,0,0,0,0,14.7273,0,0
0666.mp3,5.7273,20.5455,0,35.3636,0,0,8.4545,0,0,2.5455,0,0,0,0,0,0,0,0,0,0,0,0,1.4545,40.1818,6.2727,8.5455,0,0,0,0,0,8.8182,0,0
0667.mp3,0,0,0,0,0,4.3636,2.1818,0,0,0,4.0909,0,0,0,39.5455,1.3636,0,0,0,0,0,29.6364,0,0,0,0,0,0,21.3636,0,0,12.2727,24.1818,0
0668.mp3,0,0,0,20.3636,0,4.4545,0,1.8182,12.1818,0,9.0909,0,0,2.9091,0,5.3636,0,0,0,7.2727,0,0,0,0,0,0,0,0,0,3.2727,0,8.8182,22.6364,0
0669.mp3,0,0,29.5455,6.6364,0,0,29.5455,0,0,4.7273,12.9091,0,0,0,0,0,22.6364,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
0670.mp3,0,12.5455,12.2727,45.2727,0,0,3.2727,0,4.4545,0,0,0,0,0,0,0,0,0,18.1818,0,0,0,9.0909,30.5909,7.1818,0,0,0,0,0,0,9,0,8.7273
0671.mp3,0,9.0909,33.6364,0,0,0,42.6364,0,0,27.7273,0,0,0,0,0,0,10.9091,0,6.3636,0,0,0,8.4545,0,0,0,0,0,2.5455,0,0,0,0,0
0672.mp3,0,4.8182,0,3.4545,0,6.1818,15.3636,1.0909,0,8.8182,0,0,0,0,2.3636,0,25.9091,0,2.5455,6.1818,0,0,6.7273,2.5455,0,0,0,0,0,0,0,8.5455,0,0
0673.mp3,0,0,0,0,8.6364,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,53.5,0,0,0,42.8182,0
0674.mp3,0,0,0,0,21.4545,16.1818,0,0,0,0,8.6364,8.5455,0,8.4545,34.1818,28.2273,0,0,0,22.0909,0,36.4545,0,0,0,0,0,0,21.8636,0,0,0,34.0909,0
0675.mp3,0,0,0,5.9091,0,0,4.1818,0,6.6364,0,0,0,0,0,0,0,0,1.7273,28.5455,0,0,0,5.6364,0,0,0,0,0,0,24.9545,0,0,0,37.2727
0676.mp3,0,0,23.5455,0,0,6.9091,29.5455,0,0,2.2727,0,0,0,0,0,0,17,4.8182,0,5.0909,0,0,20.4545,0,0,0,0,0,0,18,0,19,0,2.8636
0677.mp3,0,2.0909,0,11.6364,8.3636,0.59091,14.8182,6.7273,10.2273,0,0,0,0,0,9.0909,0,0,0,3.2727,0,4.3636,0,11.4545,0,0,0,0,0,8.4545,0,0,19.6364,10.9091,0
0678.mp3,1.7273,0,21.0909,0,0,0,5.8182,0,7.5455,2,0,0,34.1364,0,0,0,0,5.2727,8.2727,0,0,0,13.3636,0,0,0,0,0,0,16.3636,0,0,0,0
0679.mp3,12,9.0909,0,0,3.9091,0,0,0,20.4091,24.7273,2.5455,2.0909,0,0,0,0,0,0,0,0,0,0,9,0,21,15.6364,0,0,4.8182,9.0909,0,0,0,9.0909
0680.mp3,0,13.0909,0,30.7273,0,0,9.0909,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,27.7273,8.2727,0,0,0,0,9,0,8.5455,0,8
0681.mp3,0,0,0,0,39.5455,8.6364,0,0,0,0,0,8.8182,0,4.5455,34.2727,9.0909,0,0,0,29.2727,0,9.9091,0,0,0,0,0,0,23.0455,0,0,0,20.1818,0
0682.mp3,0,42.3182,5.9091,1.0909,0,0,29.8182,0,0,14.5455,0,0,0,0,0,0,0,0,0,0,0,0,6.7273,32.1818,0,0,0,0,0,8.4545,0,0,0,0
0683.mp3,0,39.4091,0,16.6364,0,0,9,0,0,28.8182,0,0,0,0,0,0,9.0909,0,0,0,0,0,0,13.9091,0,0,0,0,0,0,0,8.4545,0,0
0684.mp3,0,0,14.0909,0,0,3,40.0909,0,8,0,8.2727,1.5455,0,0,0,0,21.1364,0,16.5455,0,0,0,5.4545,0,0,0,0,0,0,0,0,7.9091,0,0
0685.mp3,5.9091,20.8182,0,22.6364,0,0,12.9091,0,16.7273,9.0909,0,0,0,0,0,0,4.2727,0,0,0,0,0,7,11.7273,0,0,0,0,0,3.1818,0,8.7273,0,0
0686.mp3,0,0,7.8182,5.3636,0,8.5455,10.8182,0,11.2727,0,1.8182,0,3.6364,0,0,0,0,0,24.8182,0,0,0,30.3636,0,0,2.6364,0,0,0,2.9091,0,2.7273,0,0
0687.mp3,0,0,0,0,0,32.4545,3.1818,0,0,0,0,0,0,0,0,6.9091,0,0,0,60.3636,0,0,0,0,0,0,21.2727,0,0,0,0,8.4545,0,0
0688.mp3,8.2727,21.6364,9,17.7273,0,0,15.4545,0,0,5.7273,0,0,0,0,0,0,0,0,8.1818,0,0,0,9.0909,56.8182,16.5455,0,0,0,0,2.3636,0,9,0,0
0689.mp3,0,26.1818,0,36.6364,0,0,7.5455,0,7.8182,0,0,0,0,0,0,0,0,1.6364,0,0,0,0,0,29,6.5455,0,0,0,0,0,0,0,0,0
0690.mp3,0,0,0,0,0,31.9091,8.1818,7.1818,0,0,4.8182,0,0,0,0,9.9091,0,0,15.4545,27,0,2.2727,1.6364,0,0,0,15.2273,0,0,0,0,16.3636,0,0
0691.mp3,0,0,0,22.3333,0,0,0,24.7083,0,0,2.4167,0,0,7.25,0,0,0,0,6.4167,0,0,0,9.6667,2.5,0,0,0,0,0,0,0,2.5,0,0
0692.mp3,0,0,0,0,0,0,0,0,14.25,4.8333,26.0833,0,0,4.4167,0,0,0,0,0,0,0,0,2.625,0,0,0,0,0,0,0,0,4,0,0
0693.mp3,0,0,0,0,0,0,0,8.3333,12.3333,5.5833,18.6667,0,0,4.6667,0,0,0,0,0,0,0,0,2.0833,0,0,0,0,0,0,0,0,3.8333,0,0
0694.mp3,0,0,0,0,0,0,0,0,11.5,0,14.25,0,0,8.3333,0,0,0,0,0,0,0,0,7.8333,0,0,0,0,0,0,0,0,2.25,0,0
0695.mp3,0,0,0,0,0,0,0,0,13,7.9167,25.4167,0,0,4.25,0,0,0,0,0,0,0,0,4.2917,0,0,0,0,0,0,0,0,3.8333,0,0
0696.mp3,0,0,0,1.9167,0,0,0,0,13.6667,0,24.5417,0,0,4.75,0,0,0,0,0,0,0,0,4.375,0,0,0,0,0,0,0,0,10.8333,0,0
0697.mp3,0,0,0,0,0,0,0,8.3333,15.8333,0,17.6667,0,0,0,0,0,0.91667,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,4,0,0
0698.mp3,0,0,7.3333,0,0,0,19.75,0,0,0,0,0,0,0,8.3333,0,0,0,16.4583,0,0,4.1667,6.8333,0,0,0,0,0,4.1667,0,0,16.4167,0,0
0699.mp3,0,0,0,0,4.1667,20,0,0,0,0,0,0,0,0,0,6.1667,0,0,0,13.5833,0,80,0,0,0,0,0,0,45.4167,0,0,12.8333,6.5833,0
0700.mp3,12.5,19.75,0,4.1667,0,0,15.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9167,0,0,0,0,33,0,0,0,34.9167,16.8333
0701.mp3,0,0,10,8.3333,0,4.1667,0,0,0,0,0,0,0,0,0,0,8.3333,0,43.75,12.125,0,0,4.0833,21.25,0,0,0,0,0,0,0,0,0,0
0702.mp3,0,33.625,0,50.9167,0,0,37.25,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,13.3333,22.5,0,0,0,0,0,0,0,0,0,0
0703.mp3,0,0,0,0,0,11.9167,11,0,0,0,0,0,0,0,0,0,0,0,0,33.4167,0,13.25,4.3333,0,0,0,0,0,14.6667,0,0,8.3333,8.3333,0
0704.mp3,0,0,1.1667,0,0,7.0417,0,0,44.125,0,0,0,0,0,0,0,14.25,0,0,7.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0705.mp3,5.5833,0,6.6667,32.6667,0,0,0,0,0,0,2.9167,0,0,0,0,0,0,0,16.9583,0,0,0,27.8333,0,0,0,0,0,0,0,0,0,0,0
0706.mp3,0,0,0,0,0,11.1667,3.5,0,0,0,0,0,0,0,0,0,0,0,0,44.1667,0,30.3333,0,0,0,0,14.25,0,0,0,0,27.9167,4.4167,0
0707.mp3,0,0,0,2.25,0,0,0,23.1667,0,0,4.5833,0,0,2,24.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,12.5833,0,0
0708.mp3,0,25.0833,0,40,0,0,22.5,0,0,8.3333,0,0,0,0,0,0,0,0,6.1667,0,0,0,0,16.9167,0,0,1.4167,0,0,8.3333,0,0,0,0
0709.mp3,0,0,0,0,0,3.5833,0,5.5833,0,0,0,0,0,0,11.8333,0,0,0,0,0,0,0.75,3.5,0,0,0,0,0,0,0,51.8333,5.5833,0,0
0710.mp3,0,0,6.0833,4.1667,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4.5833,0,0,0,0,5,34.2083,0,0,0,0,0,0,0,0,0
0711.mp3,0,0,0,0,0,0,0,0,4.5833,0,0,0,0,0,0,0,0,0,1.6667,0,0,0,4.75,4.3333,0,0,0,50.7917,0,0,6.1667,0,0,0
0712.mp3,1.5,0,0,13.8333,0,0,0,0,3.9167,2.25,1.4167,0,0,2.1667,0,0,3.3333,0,4.4167,0,0,0,4.5833,4.6667,53.125,0,0,0,0,0,0,0,0,0
0713.mp3,0,0,0,0,0,0,0,8.3333,0,0,0,0,0,0,69.3333,0,0,0,0,0,0,8.3333,8.25,0,0,0,0,0,0,0,0,3.9167,0,0
0714.mp3,1.25,7.3333,0,51.6667,0,0,14.4167,0,2.75,0,0,0,0,3.5833,0,0,0,0,8.3333,0,0,0,10.1667,8,0,0,0,0,0,4,0,13.1667,0,0
0715.mp3,0,0,0,50.3333,0,0,15.25,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,9,8.25,0,0,0,0,0,0,0,0,0,0
0716.mp3,0,0,0,50.1667,0,3.8333,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333,0,2.9167,0,0,0,0,0,0,0,2.9167,7.25,0
0717.mp3,0,0,0,0,8.3333,10.4167,0,0,0,0,3.4167,2.5833,0,0,8.3333,5.25,0,0,0,0,6,4.1667,17.9167,3.8333,0,0,0,0,39.125,0,0,0,18.1667,0
0718.mp3,19.25,0,8.3333,4.1667,0,0,35.0833,0,8.1667,0,0,0,0,0,0,0,3.5833,0,5.1667,1.5833,0,0,18.5,1,0,6.2917,0,0,0,0,0,0,0,12.9167
0719.mp3,10.8333,0,0,0,15.9167,1.6667,0,0,0,0,5.8333,0,0,0,7.75,5.4167,0,0,2.25,6.3333,2.9167,12.5,0,0,0,0,14.1667,0,0,8.3333,0,24.0833,4.0833,0
0720.mp3,8.3333,0,0,21.0833,0,7.25,0,0,0,0,4.25,0,0,1.6667,0,4.75,0,0,0,0,0,1.1667,8.3333,0,0,0,0,0,15.125,8.3333,0,15.9167,9.5833,0
0721.mp3,4.3571,4.4286,0,12.0714,0,17.0714,37,0,0,0,0,0,0,0,0,0,0,0,2.5714,0,0,0,10.4286,0,0,0,0,0,0,0,0,10.5714,0,0
0722.mp3,9.4286,0,4.5714,0,0,37.3571,12.7143,0,0,0,0,0,0,0,0,0,0,0,0,28.8571,0,2.0714,7.7857,0,0,0,0,0,0,0,0,0,0,5.2143
0723.mp3,2.5714,0,0,1.2857,0,0,20.2143,0,0,0,7.1429,0,0,0,3.4286,0,0,0,0,0,0,0,42.3571,0,0,0,0,0,0,0,0,1.8571,0,0
0724.mp3,0,0,0,1.2143,0,45.2143,7.1429,0,5.1429,0,12.9286,0,0,0,0,0,0,0,0,32.2857,0,10.9286,10.3571,0,0,0,0,0,0,0,0,17.9286,0,0
0725.mp3,3.5,0,1.2143,30.4286,0,0,25.8571,0,0.71429,0,0,0,0,0,0,0,1.2143,0,0,0,0,0,28.2857,0,0,0,4.0714,0,0,6.5,0,9.9286,0,2.2857
0726.mp3,0,0,0,60.3571,0,0,0,7.5714,0,0,2.7857,0,0,1.5,0,2.4286,0,0,0,0,0,0,3.0714,7.5,0,0,0,3.2143,2.4286,0,0,9.8571,11.2143,0
0727.mp3,0,0,0,27.7143,0,13.0714,0,0,0,0,0,0,0,0,11.0714,0,0,0,0,34.9286,0,21.4286,4.7143,0,0,0,0,0,0,0,0,11.5,0,0
0728.mp3,0,0,0,34.6429,0,0,0,12.5714,10.4286,0,17.6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0729.mp3,0,0,0,0.78571,0,0,0,0,7.1429,4.0714,6.4286,0,5.6429,0,50.9286,0,0,0,0,0,0,0,4.2857,0,0,0,0,0,0,0,0,0,0,0
0730.mp3,0,0,0,0,1.4286,38.5,0,0,0,0,0,0,0,0,1.2143,2.9286,0,0,0,36.2143,0,14.8571,0,0,0,0,12.2143,0,0,0,0,17.0714,0,1.5
0731.mp3,0,0,0,50.2143,0,0,0,0,6.8571,0,16.1429,0,0,0,0,0,0,0,3.2143,0,0,6,0,5.5,0,0,0,0,0,5.5714,0,27.5714,1.8571,0
0732.mp3,0,0,0,0,0,0,0,5.8571,0,0,0,0,1.3571,0,30.2143,0,0,0,4.2143,0,0,0,6.2143,0,0,0,0,0,0,1.9286,45.1429,0,0,0
0733.mp3,0,0,0,0,33.7143,7.1429,0,0,7.1429,1.7143,7.1429,6.5714,0,7.1429,7.1429,0,0,0,0,18.1429,0,0,0,5,0,0,0,0,19.7857,0,0,6.8571,0,0
0734.mp3,10.9286,7,0,19,0,0,0,0,12.7857,0,0,0,0,2.6429,0,0,0,0,14.1429,0,0,0,11.5714,0,0,0,0,0,0,0,0,7.1429,3.2143,6.2143
0735.mp3,0,0,0,28.3571,0,0,8.7857,0,0,0,7.5714,0,0,0,3.4286,0,5.1429,0,0,0,0,0,44.1429,0,0,0,0,0,0,0,0,0,0,0
0736.mp3,0,0,0,5,7.1429,16.6429,0,0,0,0,3.5714,0,0,10.2143,0,13.7857,0,0,0,0,0.92857,18.7143,3.5,0,0,0,0,0,56.5,0,0,2.2857,30.5,0
0737.mp3,6.8571,26.3571,0,11.9286,0,0,28.1429,0,3.7857,4.7857,0,6.7143,0,0,6.7143,0,0,0,0,0,0,0,0,31.7143,8.9286,0,0,0,0,0,0,0,0,0
0738.mp3,0,0,1.2857,1.9286,0,0,6.6429,0,14.2143,3.5,0,0,0,0,0,0,0,0,0,0,0,0,33.4286,0,0,0,0,0,0,9.7143,0,0,0,0
0739.mp3,0,34.4286,3.7857,32.2857,0,0,26.4286,0,0,17.5714,0,0,0,0,0,0,0,0,0,0,0,0,4.2857,23.0714,0,0,7.1429,0,0,7.9286,0,0,0,0
0740.mp3,0,0,0,55.8571,0,0,0,7.1429,7.0714,0,0,1.5,0,0,0,0,0,0,0,0,0,0,3,7.0714,0,0,0,0,0,0,0,0,0,0
0741.mp3,0,0,0,64.3571,0,0,0,0,6.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3571,7.7143,0,2.2857,0,0,2.2857,0,0,0,0,0
0742.mp3,8.7857,0,0,26,0,4.8571,22.7857,0,0,3.9286,0,0,0,0,0,0,0,0,7.2857,3.4286,0,0,3.5,0,0,0,15.3571,0,0,0,0,18.7143,0,3.5714
0743.mp3,6.2143,0,40,0,0,0,16.1429,0,0,40.1429,0,0,0,0,0,0,19.3571,0,0,0,0,0,14.3571,2,2.2143,0,14.2857,0,0,8.4286,0,0,0,0
0744.mp3,0,0,0,0,2.5,20.5714,0,0,0,0,4.0714,0,0,0,4.5714,20.0714,0,0,0,18.7143,0,53.0714,0,0,0,0,0,0,18.1429,0,0,9.0714,21.7143,0
0745.mp3,0,8.0714,14.8571,3,0,7.1429,40.7143,0,2.8571,0,0,0,0,0,0,0,0,0,7.5,0,0,0,6.4286,9,0,0,0,0,0,0,0,4.7857,0,0
0746.mp3,0,0,0,0,14.2143,14.3571,0,0,0,0,2.7143,0,0,0,3.0714,18.9286,0,0,0,15.6429,0,27.6429,2.7143,0,0,0,1.6429,0,16.2857,0,0,15.2857,16.9286,0
0747.mp3,0,2.7143,7.1429,39.5,0,1.8571,0,0,0,12.2143,2.7857,0,0,0,7.1429,0,0,0,0,0,0,0,4.7857,0,0,0,0,0,0,0,0,21.6429,0,0
0748.mp3,0,0,0,11.7857,1.2143,3.5714,0,2.6429,13.7857,2.2857,7.1429,5.6429,0,9.3571,6.3571,0,0,0,0,0,0,0,0,0,14.8571,0,0,0,0,0,0,0,0,0
0749.mp3,0,0,8.2857,1.6429,0,0,0,0,0,0,0,0,7.1429,0,4.0714,0,2.4286,1.5714,7,0,0,0,15,0,0,0,0,6.8571,0,2.5,56,11.7143,0,0
0750.mp3,0,0,0,0,0,20.5,0,0,0,0,3.1429,0,0,0,0,0,0,0,0,39.8571,0,42.7143,0,0,0,0,0,0,18.6429,0,0,22.5,7.0714,0
0751.mp3,0,0,21.8182,0,0,0,0,0,10.0909,5.7273,8.8182,0,0,0,0,0,10.4545,0,0,0,0,0,8.8182,15.9091,0,9.0909,0,0,0,3.6364,1.6364,0,0,0
0752.mp3,0,0,0,20.6364,0,0,0,0,11.8182,0,0,0,0,0,0,0,0,1.4545,0,0,0,0,1.9091,7.8182,34.8636,0,0,0,0,8.6364,0,0,0,0
0753.mp3,7.0909,17.6364,0,26.4091,0,0,22.5455,0,0,0,5.2727,0,0,0,0,0,0,0,0,0,0,0,21.3636,19.1818,0,0,0,0,0,8.1818,0,20.0909,0,0
0754.mp3,0,2.5455,27.3636,5,0,0,4.3636,0,0,0,14.0909,0,0,0,0,0,19.7273,0,0,0,0,0,22.9091,7.7273,0,0,0,0,0,0,0,0,0,0
0755.mp3,0,0,0,29.9091,0,3.7273,0,0,0,0,1.5455,0,0,0,0,0,0,0,0,0,0,0,0,16.5455,29.2273,0,0,0,0,7.0909,0,0,0,0
0756.mp3,0,0,0,0,0,1.5455,0,0,0,0,0,0,0,0,0,21.3636,0,0,0,14.6364,0,11.4545,0,0,0,0,0,0,71.6818,0,0,0,0,0
0757.mp3,8.7273,0,34,0,0,0,6.8182,0,6.0909,22.0909,0,0,0,0,0,0,11.2727,0,5.1818,0,0,0,2.9091,13,0,0,3.1818,0,0,8.4545,0,0,0,0
0758.mp3,0,0,0,35.2727,0,2.3636,0,1.9091,2.0455,0,14,0,0,0,5,0,0,0,0,0,0,0,0,14.1818,0.95455,0,2.4545,0,0,8.1818,0,5.0909,0,0
0759.mp3,0,0,0,0,15.9091,14.4545,0,0,0,0,0,0,0,9.6364,13.2727,14.0909,0,0,0,34.8182,0,41.9091,0,0,0,0,8.0909,0,32.3182,0,0,4.5455,0,0
0760.mp3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,71.4091,17.7273,0,0,0,11.5455,0,28.4545,0,0,0,0,0,0,0,0,0,2.0909,7,0
0761.mp3,0,0,21.2727,7.9091,0,0,8,2.1818,0,7.0909,18.2727,0,0,0,0,0,23.3636,0,0,0,0,0,9.7273,7,0,0,0,0,0,8.0909,0,0,0,0
0762.mp3,0,21.1818,0,47.0455,0,0,16.9091,0,0,0,4.6364,0,0,0,0,0,0,0,0,0,0,0,0,21.7273,0,0,0,0,0,3.4545,0,0,0,0
0763.mp3,5.9091,0,0,0,0,0,7.7273,0,20.2273,13.5,0,4.9091,0,0,0,0,6.2727,0,0,0,0,0,20.1818,10.5455,0,0,0,0,0,15.8182,0,0,0,0
0764.mp3,0,0,33.0909,0,0,4.2727,27.2273,0,0,3.1818,0,0,0,0,0,0,5.6364,0,0,16.6364,0,0,13.5455,8.1818,0,0,0,0,0,7.5455,0,0.27273,0,0
0765.mp3,0,0,0,16.5455,0,15.2727,0,0,0,0,0,0,0,0,0,0,0,0,11.2727,28.3636,0,9.0909,8.7273,7.7273,0,0,0,0,0,0,0,13.1818,0,0
0766.mp3,6.3636,0,44.6364,0,0,0,50.7727,0,0,20.0909,0,0,1.2727,0,0,0,5.8182,0,0,0,0,0,6.7273,9.3636,7.6364,0,0,0,0,0,0,0,0,0
0767.mp3,0,0,0,0,0,19.5455,0,0,0,0,27.4545,0,0,0,0,0,0,0,0,27.3636,0,14.1818,11.8182,0,0,0,0,0,2.4545,0,0,4.2727,0,0
0768.mp3,0,3,0,0,0,9.0909,5.9091,0,0,0,23.2727,0,0,0,36.0909,0,2,0,0,7.0909,0,0,21.5455,0,0,0,0,0,0,0,0,0,0,0
0769.mp3,0,18.1818,0,42.1818,0,0,25.1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2727,9.4545,0,0,0,0,0,0,2.2727,0,0
0770.mp3,0,0,0,41.4545,0,0,0,43.1818,8.0909,0,2.8182,0,0,0,0,1.9091,0,0,0,0,0,0,0,16.2727,0,0,0,0,2.8182,0,0,0,0,0
0771.mp3,0,0,28.8182,0,0,0,0,0,0,2.5455,7.5455,0,0,0,0,0,10.2273,0,0,0,0,0,18.5455,7.5455,0,0,0,0,0,4.5455,0,0,0,0
0772.mp3,0,4.2727,0,12.6364,0,0,0,0,4.9091,0,6.1818,0,0,0,1.9091,0,6.1818,0,0,0,0,0,13,16.7273,0,0,0,0,0,0,37.1818,0,0,0
0773.mp3,1.0909,5.7273,0,0,0,0,12.0909,0,0,0,0,6.4545,0,0,0,0,3.8182,0,0,0,0,0,1,16.8182,1.9091,0,0,53.8636,0,0,0.81818,0,0,0
0774.mp3,0,0,0,27.3636,0,7.0909,0,2.1818,1.9091,0,8.8182,0,0,0,0,3,0,0,7.2727,0,0,0,0,0,0,0,0,0,3.7273,18.4091,0,29.9091,0,12.8182
0775.mp3,9.0909,0,9.0909,8.4545,0,0,5.7273,4.2727,0,3.2727,0,0,0,0,0,0,1.4545,0,11.8636,0,0,0,7.0909,11.5455,0,0,0,0,0,8.1818,2.2727,0,0,0
0776.mp3,1.3636,0,0,0,0,1.3636,0,0,0,0,14.7273,0,0,11.7273,24.7273,0,0,0,0,22.3636,0,12.6364,6.3636,0,0,0,4.6364,0,21.5909,0,0,21.5455,0,4.2727
0777.mp3,0,0,0,0,0,27.8182,0,0,0,0,0,0,0,8.1818,20.7273,24.9091,0,0,0,26.0909,0,39.7273,0,0,0,0,0,0,50.0455,0,0,0,9.0909,0
0778.mp3,0,0,0,33.0909,0,0,0,5.6364,0,0,5.5455,0,0,1.1364,4.6364,9.0909,0,0,3.0909,8.6364,0,0,10.4545,11,0,0,0,0,0,2.3636,0,22.8182,0,0
0779.mp3,0,16.8182,0,0,0,0,2.7273,0,0,0,0.36364,5.1818,0,0,0,0,0,0,7.3636,0,0,0,0.63636,26.5455,1.3636,0,3.9091,3.4545,2.5455,2.4545,0,0,7.1818,0
0780.mp3,0,0,1.8182,0,0,0,0,0,0,0,0,0,70.5,0,0,0,0,2.5455,0,0,0,0,1.6364,0,3,0,0,0,0,0,0,0,0,0
0781.mp3,0,0,4.8462,7.6923,23.0769,7.6923,0,8.9231,7.6923,0,5.6923,15.3846,0,34.4615,42.1538,0.84615,0,0,0,7.6923,7.6923,15.3077,0,0,0,0,0,0,17.5385,0,0.076923,0,3.3077,0
0782.mp3,0,0,6.1538,15,0,3.3846,0,0,7.6923,0,12.8462,0,0,3.8462,7.6923,0.076923,0,0,0,15.2308,2.8462,50.2308,0,0,0,0,0,0,0,0,0.076923,21.8462,0,0
0783.mp3,1.1538,0,5.6154,13.3077,0,0,0,7,7.6923,0,29.2308,7.6923,0,7.6923,16.0769,0.076923,0,0,4.2308,0,3.7692,0,0,0,0,0,0,0,0,0,8.5385,14.2308,5.2308,0
0784.mp3,21.3077,0,1.9231,0,0,0,0,0,7.6923,7.6923,0,0,0,0,0,1.6154,0,0,0,0,0,0,5.8462,6.1538,9.5385,32.8462,5.0769,0,0,15.3077,0.076923,0,0,31.8462
0785.mp3,0,0,3,11.6154,0,0,0,0,15.4615,0,7.6923,0,0,4.6923,0,0.23077,0,0,2.6154,0,0,0,2.7692,0,38.6154,0,0,0,0,0,0.076923,0,0,0
0786.mp3,0,4.2308,34.9231,1.5385,0,0,20.1538,0,19.3846,32.1538,0,0,0,0,0,1.0769,15.6154,0,0,0,0,0,0,0,5.4615,0,0,0,0,0,1,0,0,0
0787.mp3,0,0,1.6154,18.1538,0,12.5385,0,0,11.3846,0,21.5385,0,0,9.9231,0,14.1538,0,0,0,4.0769,0,8.1538,7.6923,0,0,0,0,0,5.0769,0,2.9231,22,0,0
0788.mp3,7.4615,7.6923,7.1538,28.1538,0,0,1,0,7.6923,0,14.8462,0,0,3.9231,0,1.5385,3.0769,0,1.4615,0,0,0,14.1538,0,0,0,0,0,0,20.1538,0.46154,34.1538,0,0
0789.mp3,0,0,19.3077,0,0,0,0,0,18.2308,5.9231,0,4.5385,43.6154,0,0,0.53846,7.3077,0,0,0,0,0,0,0,0,0,0,0,0,6.8462,1.8462,0,0,0
0790.mp3,0,0,3.7692,0,14.9231,9.2308,0,0,7.6923,0,7.6923,0,0,12.8462,27.3077,18.3077,0,0,0,19.0769,2.6923,57.7692,0,0,0,0,0,0,7.6923,0,0.076923,28.0769,10.3846,0
0791.mp3,0,0,0.92308,0,0,0,0,12.3846,0,0,4.1538,0,0,0,30.3077,0.076923,0,0,6.9231,0,0,6.0769,7.1538,0,0,0,0,0,0,1.3077,37.2308,0,0,0
0792.mp3,0,0,1.8462,0.76923,0,7.6923,0,0,7.6923,0,0,0,0,0,65.4615,20.4615,0,0,0,0,0,27.5385,0,0,0,0,0,0,0,0,0.076923,0,0,0
0793.mp3,11.1538,0,3.6154,0,0,0,1.3846,15.5385,7.6923,0,21.8462,0,0,0,0,1,1.8462,0,0,0,7.3846,4.3846,6.4615,0,0,0,0,0,0,0,3.2308,14.1538,12.9231,0
0794.mp3,24.0769,15.2308,6.4615,7.9231,0,0,17.5385,3.5385,7.6923,0,7.1538,0,0,4.3077,0,3,0,0,0,0,0,0,7.6923,0,0,0,0,0,0,7.3077,0.076923,13.9231,0,23.0769
0795.mp3,7.3077,0,13.0769,0,0,0,0,0,7.6923,5.4615,0,0,0,0,0,0.076923,0,0,11.0769,0,0,0,0,13.6923,0,0,0,60.6154,5.7692,2.3077,5.3846,0,0,0
0796.mp3,18.1538,3.2308,2,17.9231,0,0,7.3077,0,7.6923,0,7.6923,0,0,0,0,7.0769,2.6154,6.0769,11.6923,0,0,0,6.1538,6.2308,15,6.6154,0,0,0,0,0.076923,0,0,21.0769
0797.mp3,0,0,4.8462,29.6154,0,0,0,5.8462,7.6923,0,34.3846,0,0,0,5.2308,0.46154,5.3077,0,0,0,0,8.2308,1.6154,0,2.3846,0,0,0,0,0,3.3846,16.7692,0,0
